countryName,countryCode,iso3Code,year,unemployedTotal
"Kepulauan Aru, Kab.",,,2018,1055
"Kepulauan Aru, Kab.",,,2017,2384
"Kepulauan Aru, Kab.",,,2016,
"Kepulauan Aru, Kab.",,,2015,2145
"Kepulauan Aru, Kab.",,,2014,1837
"Kepulauan Aru, Kab.",,,2013,876
"Kepulauan Aru, Kab.",,,2012,635
"Kepulauan Aru, Kab.",,,2011,2565
"Kepulauan Aru, Kab.",,,2010,1337
"Kepulauan Aru, Kab.",,,2009,1905
"Kepulauan Aru, Kab.",,,2008,1903
"Kepulauan Aru, Kab.",,,2007,3822
"Kepulauan Aru, Kab.",,,2006,
"Kepulauan Aru, Kab.",,,2005,
"Kepulauan Aru, Kab.",,,2004,
"Kepulauan Aru, Kab.",,,2003,
"Kepulauan Aru, Kab.",,,2002,
"Kepulauan Aru, Kab.",,,2001,
"Kepulauan Aru, Kab.",,,2000,
"Maluku Barat Daya, Kab.",,,2020,920
"Maluku Barat Daya, Kab.",,,2019,1257
"Maluku Barat Daya, Kab.",,,2018,1922
"Maluku Barat Daya, Kab.",,,2017,3036
"Maluku Barat Daya, Kab.",,,2016,
"Maluku Barat Daya, Kab.",,,2015,1240
"Maluku Barat Daya, Kab.",,,2014,689
"Maluku Barat Daya, Kab.",,,2013,1228
"Maluku Barat Daya, Kab.",,,2012,1176
"Maluku Barat Daya, Kab.",,,2011,1657
"Maluku Barat Daya, Kab.",,,2010,2253
"Maluku Barat Daya, Kab.",,,2009,
"Maluku Barat Daya, Kab.",,,2008,
"Maluku Barat Daya, Kab.",,,2007,
"Maluku Barat Daya, Kab.",,,2006,
"Maluku Barat Daya, Kab.",,,2005,
"Maluku Barat Daya, Kab.",,,2004,
"Maluku Barat Daya, Kab.",,,2003,
"Maluku Barat Daya, Kab.",,,2002,
"Maluku Barat Daya, Kab.",,,2001,
"Maluku Barat Daya, Kab.",,,2000,
"Maluku Tenggara, Kab.",,,2020,1820
"Maluku Tenggara, Kab.",,,2019,1013
"Maluku Tenggara, Kab.",,,2018,1072
"Maluku Tenggara, Kab.",,,2017,1817
"Maluku Tenggara, Kab.",,,2016,
"Maluku Tenggara, Kab.",,,2015,2151
"Maluku Tenggara, Kab.",,,2014,1088
"Maluku Tenggara, Kab.",,,2013,2759
"Maluku Tenggara, Kab.",,,2012,1641
"Maluku Tenggara, Kab.",,,2011,2867
"Maluku Tenggara, Kab.",,,2010,3592
"Maluku Tenggara, Kab.",,,2009,4183
"Maluku Tenggara, Kab.",,,2008,4647
"Maluku Tenggara, Kab.",,,2007,5894
"Maluku Tenggara, Kab.",,,2006,
"Maluku Tenggara, Kab.",,,2005,
"Maluku Tenggara, Kab.",,,2004,
"Maluku Tenggara, Kab.",,,2003,
"Maluku Tenggara, Kab.",,,2002,
"Maluku Tenggara, Kab.",,,2001,
"Maluku Tenggara, Kab.",,,2000,
"Maluku Tengah, Kab.",,,2020,8595
"Maluku Tengah, Kab.",,,2019,9423
"Maluku Tengah, Kab.",,,2018,11449
"Maluku Tengah, Kab.",,,2017,14232
"Maluku Tengah, Kab.",,,2016,
"Maluku Tengah, Kab.",,,2015,18570
"Maluku Tengah, Kab.",,,2014,17761
"Maluku Tengah, Kab.",,,2013,17318
"Maluku Tengah, Kab.",,,2012,12805
"Maluku Tengah, Kab.",,,2011,10975
"Maluku Tengah, Kab.",,,2010,17816
"Maluku Tengah, Kab.",,,2009,16599
"Maluku Tengah, Kab.",,,2008,15847
"Maluku Tengah, Kab.",,,2007,16736
"Maluku Tengah, Kab.",,,2006,
"Maluku Tengah, Kab.",,,2005,
"Maluku Tengah, Kab.",,,2004,
"Maluku Tengah, Kab.",,,2003,
"Maluku Tengah, Kab.",,,2002,
"Maluku Tengah, Kab.",,,2001,
"Maluku Tengah, Kab.",,,2000,
"Maluku Tenggara Barat, Kab.",,,2020,1527
"Maluku Tenggara Barat, Kab.",,,2019,2123
"Maluku Tenggara Barat, Kab.",,,2018,2341
"Maluku Tenggara Barat, Kab.",,,2017,2419
"Maluku Tenggara Barat, Kab.",,,2016,
"Maluku Tenggara Barat, Kab.",,,2015,2816
"Maluku Tenggara Barat, Kab.",,,2014,2887
"Maluku Tenggara Barat, Kab.",,,2013,4403
"Maluku Tenggara Barat, Kab.",,,2012,5099
"Maluku Tenggara Barat, Kab.",,,2011,3259
"Maluku Tenggara Barat, Kab.",,,2010,2386
"Maluku Tenggara Barat, Kab.",,,2009,5514
"Maluku Tenggara Barat, Kab.",,,2008,4395
"Maluku Tenggara Barat, Kab.",,,2007,6781
"Maluku Tenggara Barat, Kab.",,,2006,
"Maluku Tenggara Barat, Kab.",,,2005,
"Maluku Tenggara Barat, Kab.",,,2004,
"Maluku Tenggara Barat, Kab.",,,2003,
"Maluku Tenggara Barat, Kab.",,,2002,
"Maluku Tenggara Barat, Kab.",,,2001,
"Maluku Tenggara Barat, Kab.",,,2000,
"Seram Bagian Barat, Kab.",,,2020,4060
"Seram Bagian Barat, Kab.",,,2019,3726
"Seram Bagian Barat, Kab.",,,2018,5403
"Seram Bagian Barat, Kab.",,,2017,5055
"Seram Bagian Barat, Kab.",,,2016,
"Seram Bagian Barat, Kab.",,,2015,5721
"Seram Bagian Barat, Kab.",,,2014,8492
"Seram Bagian Barat, Kab.",,,2013,6230
"Seram Bagian Barat, Kab.",,,2012,4190
"Seram Bagian Barat, Kab.",,,2011,5139
"Seram Bagian Barat, Kab.",,,2010,4680
"Seram Bagian Barat, Kab.",,,2009,5679
"Seram Bagian Barat, Kab.",,,2008,7157
"Seram Bagian Barat, Kab.",,,2007,7348
"Seram Bagian Barat, Kab.",,,2006,
"Seram Bagian Barat, Kab.",,,2005,
"Seram Bagian Barat, Kab.",,,2004,
"Seram Bagian Barat, Kab.",,,2003,
"Seram Bagian Barat, Kab.",,,2002,
"Seram Bagian Barat, Kab.",,,2001,
"Seram Bagian Barat, Kab.",,,2000,
"Seram Bagian Timur, Kab.",,,2020,1517
"Seram Bagian Timur, Kab.",,,2019,1351
"Seram Bagian Timur, Kab.",,,2018,2310
"Seram Bagian Timur, Kab.",,,2017,4149
"Seram Bagian Timur, Kab.",,,2016,
"Seram Bagian Timur, Kab.",,,2015,3040
"Seram Bagian Timur, Kab.",,,2014,6181
"Seram Bagian Timur, Kab.",,,2013,4650
"Seram Bagian Timur, Kab.",,,2012,3634
"Seram Bagian Timur, Kab.",,,2011,2515
"Seram Bagian Timur, Kab.",,,2010,2764
"Seram Bagian Timur, Kab.",,,2009,3163
"Seram Bagian Timur, Kab.",,,2008,2474
"Seram Bagian Timur, Kab.",,,2007,2902
"Seram Bagian Timur, Kab.",,,2006,
"Seram Bagian Timur, Kab.",,,2005,
"Seram Bagian Timur, Kab.",,,2004,
"Seram Bagian Timur, Kab.",,,2003,
"Seram Bagian Timur, Kab.",,,2002,
"Seram Bagian Timur, Kab.",,,2001,
"Seram Bagian Timur, Kab.",,,2000,
"Tual, Kota",,,2020,2295
"Tual, Kota",,,2019,2591
"Tual, Kota",,,2018,3124
"Tual, Kota",,,2017,4474
"Tual, Kota",,,2016,
"Tual, Kota",,,2015,3318
"Tual, Kota",,,2014,2646
"Tual, Kota",,,2013,2100
"Tual, Kota",,,2012,3335
"Tual, Kota",,,2011,2285
"Tual, Kota",,,2010,3134
"Tual, Kota",,,2009,3081
"Tual, Kota",,,2008,
"Tual, Kota",,,2007,
"Tual, Kota",,,2006,
"Tual, Kota",,,2005,
"Tual, Kota",,,2004,
"Tual, Kota",,,2003,
"Tual, Kota",,,2002,
"Tual, Kota",,,2001,
"Tual, Kota",,,2000,
"Aceh Barat, Kab.",,,2020,5899
"Aceh Barat, Kab.",,,2019,4478
"Aceh Barat, Kab.",,,2018,7046
"Aceh Barat, Kab.",,,2017,5428
"Aceh Barat, Kab.",,,2016,
"Aceh Barat, Kab.",,,2015,5975
"Aceh Barat, Kab.",,,2014,4887
"Aceh Barat, Kab.",,,2013,5813
"Aceh Barat, Kab.",,,2012,4642
"Aceh Barat, Kab.",,,2011,5176
"Aceh Barat, Kab.",,,2010,2566
"Aceh Barat, Kab.",,,2009,3216
"Aceh Barat, Kab.",,,2008,4684
"Aceh Barat, Kab.",,,2007,5428
"Aceh Barat, Kab.",,,2006,
"Aceh Barat, Kab.",,,2005,
"Aceh Barat, Kab.",,,2004,
"Aceh Barat, Kab.",,,2003,
"Aceh Barat, Kab.",,,2002,
"Aceh Barat, Kab.",,,2001,
"Aceh Barat, Kab.",,,2000,
"Aceh Barat Daya, Kab.",,,2020,2104
"Aceh Barat Daya, Kab.",,,2019,2595
"Aceh Barat Daya, Kab.",,,2018,2643
"Aceh Barat Daya, Kab.",,,2017,2021
"Aceh Barat Daya, Kab.",,,2016,
"Aceh Barat Daya, Kab.",,,2015,7189
"Aceh Barat Daya, Kab.",,,2014,3643
"Aceh Barat Daya, Kab.",,,2013,5588
"Aceh Barat Daya, Kab.",,,2012,5886
"Aceh Barat Daya, Kab.",,,2011,3936
"Aceh Barat Daya, Kab.",,,2010,3202
"Aceh Barat Daya, Kab.",,,2009,3703
"Aceh Barat Daya, Kab.",,,2008,2834
"Aceh Barat Daya, Kab.",,,2007,2589
"Aceh Barat Daya, Kab.",,,2006,
"Aceh Barat Daya, Kab.",,,2005,
"Aceh Barat Daya, Kab.",,,2004,
"Aceh Barat Daya, Kab.",,,2003,
"Aceh Barat Daya, Kab.",,,2002,
"Aceh Barat Daya, Kab.",,,2001,
"Aceh Barat Daya, Kab.",,,2000,
"Aceh Tenggara, Kab.",,,2020,5601
"Aceh Tenggara, Kab.",,,2019,2847
"Aceh Tenggara, Kab.",,,2018,3814
"Aceh Tenggara, Kab.",,,2017,4706
"Aceh Tenggara, Kab.",,,2016,
"Aceh Tenggara, Kab.",,,2015,9020
"Aceh Tenggara, Kab.",,,2014,8613
"Aceh Tenggara, Kab.",,,2013,12542
"Aceh Tenggara, Kab.",,,2012,10712
"Aceh Tenggara, Kab.",,,2011,5822
"Aceh Tenggara, Kab.",,,2010,7277
"Aceh Tenggara, Kab.",,,2009,8418
"Aceh Tenggara, Kab.",,,2008,6043
"Aceh Tenggara, Kab.",,,2007,6836
"Aceh Tenggara, Kab.",,,2006,
"Aceh Tenggara, Kab.",,,2005,
"Aceh Tenggara, Kab.",,,2004,
"Aceh Tenggara, Kab.",,,2003,
"Aceh Tenggara, Kab.",,,2002,
"Aceh Tenggara, Kab.",,,2001,
"Aceh Tenggara, Kab.",,,2000,
"Aceh Timur, Kab.",,,2020,8170
"Aceh Timur, Kab.",,,2019,7151
"Aceh Timur, Kab.",,,2018,12901
"Aceh Timur, Kab.",,,2017,13867
"Aceh Timur, Kab.",,,2016,
"Aceh Timur, Kab.",,,2015,23156
"Aceh Timur, Kab.",,,2014,18586
"Aceh Timur, Kab.",,,2013,18422
"Aceh Timur, Kab.",,,2012,11187
"Aceh Timur, Kab.",,,2011,12282
"Aceh Timur, Kab.",,,2010,9258
"Aceh Timur, Kab.",,,2009,9405
"Aceh Timur, Kab.",,,2008,15919
"Aceh Timur, Kab.",,,2007,16460
"Aceh Timur, Kab.",,,2006,
"Aceh Timur, Kab.",,,2005,
"Aceh Timur, Kab.",,,2004,
"Aceh Timur, Kab.",,,2003,
"Aceh Timur, Kab.",,,2002,
"Aceh Timur, Kab.",,,2001,
"Aceh Timur, Kab.",,,2000,
"Aceh Jaya, Kab.",,,2020,1914
"Aceh Jaya, Kab.",,,2019,1679
"Aceh Jaya, Kab.",,,2018,2328
"Aceh Jaya, Kab.",,,2017,2649
"Aceh Jaya, Kab.",,,2016,
"Aceh Jaya, Kab.",,,2015,2123
"Aceh Jaya, Kab.",,,2014,3745
"Aceh Jaya, Kab.",,,2013,3337
"Aceh Jaya, Kab.",,,2012,2039
"Aceh Jaya, Kab.",,,2011,2307
"Aceh Jaya, Kab.",,,2010,2805
"Aceh Jaya, Kab.",,,2009,2239
"Aceh Jaya, Kab.",,,2008,2913
"Aceh Jaya, Kab.",,,2007,3716
"Aceh Jaya, Kab.",,,2006,
"Aceh Jaya, Kab.",,,2005,
"Aceh Jaya, Kab.",,,2004,
"Aceh Jaya, Kab.",,,2003,
"Aceh Jaya, Kab.",,,2002,
"Aceh Jaya, Kab.",,,2001,
"Aceh Jaya, Kab.",,,2000,
"Aceh Singkil, Kab.",,,2020,3612
"Aceh Singkil, Kab.",,,2019,3327
"Aceh Singkil, Kab.",,,2018,3898
"Aceh Singkil, Kab.",,,2017,3158
"Aceh Singkil, Kab.",,,2016,
"Aceh Singkil, Kab.",,,2015,3184
"Aceh Singkil, Kab.",,,2014,2747
"Aceh Singkil, Kab.",,,2013,4383
"Aceh Singkil, Kab.",,,2012,3701
"Aceh Singkil, Kab.",,,2011,3199
"Aceh Singkil, Kab.",,,2010,3781
"Aceh Singkil, Kab.",,,2009,3344
"Aceh Singkil, Kab.",,,2008,3868
"Aceh Singkil, Kab.",,,2007,6032
"Aceh Singkil, Kab.",,,2006,
"Aceh Singkil, Kab.",,,2005,
"Aceh Singkil, Kab.",,,2004,
"Aceh Singkil, Kab.",,,2003,
"Aceh Singkil, Kab.",,,2002,
"Aceh Singkil, Kab.",,,2001,
"Aceh Singkil, Kab.",,,2000,
"Aceh Tamiang, Kab.",,,2020,8517
"Aceh Tamiang, Kab.",,,2019,7367
"Aceh Tamiang, Kab.",,,2018,8526
"Aceh Tamiang, Kab.",,,2017,6650
"Aceh Tamiang, Kab.",,,2016,
"Aceh Tamiang, Kab.",,,2015,16716
"Aceh Tamiang, Kab.",,,2014,11108
"Aceh Tamiang, Kab.",,,2013,10926
"Aceh Tamiang, Kab.",,,2012,10698
"Aceh Tamiang, Kab.",,,2011,7470
"Aceh Tamiang, Kab.",,,2010,8563
"Aceh Tamiang, Kab.",,,2009,10420
"Aceh Tamiang, Kab.",,,2008,11767
"Aceh Tamiang, Kab.",,,2007,13390
"Aceh Tamiang, Kab.",,,2006,
"Aceh Tamiang, Kab.",,,2005,
"Aceh Tamiang, Kab.",,,2004,
"Aceh Tamiang, Kab.",,,2003,
"Aceh Tamiang, Kab.",,,2002,
"Aceh Tamiang, Kab.",,,2001,
"Aceh Tamiang, Kab.",,,2000,
"Aceh Besar, Kab.",,,2020,13088
"Aceh Besar, Kab.",,,2019,11367
"Aceh Besar, Kab.",,,2018,12718
"Aceh Besar, Kab.",,,2017,14580
"Aceh Besar, Kab.",,,2016,
"Aceh Besar, Kab.",,,2015,11662
"Aceh Besar, Kab.",,,2014,16823
"Aceh Besar, Kab.",,,2013,19892
"Aceh Besar, Kab.",,,2012,20126
"Aceh Besar, Kab.",,,2011,12802
"Aceh Besar, Kab.",,,2010,17462
"Aceh Besar, Kab.",,,2009,18011
"Aceh Besar, Kab.",,,2008,14638
"Aceh Besar, Kab.",,,2007,16140
"Aceh Besar, Kab.",,,2006,
"Aceh Besar, Kab.",,,2005,
"Aceh Besar, Kab.",,,2004,
"Aceh Besar, Kab.",,,2003,
"Aceh Besar, Kab.",,,2002,
"Aceh Besar, Kab.",,,2001,
"Aceh Besar, Kab.",,,2000,
"Aceh Selatan, Kab.",,,2020,5722
"Aceh Selatan, Kab.",,,2019,3946
"Aceh Selatan, Kab.",,,2018,6598
"Aceh Selatan, Kab.",,,2017,7050
"Aceh Selatan, Kab.",,,2016,
"Aceh Selatan, Kab.",,,2015,9220
"Aceh Selatan, Kab.",,,2014,9313
"Aceh Selatan, Kab.",,,2013,7251
"Aceh Selatan, Kab.",,,2012,6478
"Aceh Selatan, Kab.",,,2011,5902
"Aceh Selatan, Kab.",,,2010,9337
"Aceh Selatan, Kab.",,,2009,8133
"Aceh Selatan, Kab.",,,2008,7418
"Aceh Selatan, Kab.",,,2007,6845
"Aceh Selatan, Kab.",,,2006,
"Aceh Selatan, Kab.",,,2005,
"Aceh Selatan, Kab.",,,2004,
"Aceh Selatan, Kab.",,,2003,
"Aceh Selatan, Kab.",,,2002,
"Aceh Selatan, Kab.",,,2001,
"Aceh Selatan, Kab.",,,2000,
"Aceh Tengah, Kab.",,,2020,3255
"Aceh Tengah, Kab.",,,2019,2633
"Aceh Tengah, Kab.",,,2018,2214
"Aceh Tengah, Kab.",,,2017,4179
"Aceh Tengah, Kab.",,,2016,
"Aceh Tengah, Kab.",,,2015,3094
"Aceh Tengah, Kab.",,,2014,3108
"Aceh Tengah, Kab.",,,2013,2194
"Aceh Tengah, Kab.",,,2012,1861
"Aceh Tengah, Kab.",,,2011,4772
"Aceh Tengah, Kab.",,,2010,2374
"Aceh Tengah, Kab.",,,2009,4375
"Aceh Tengah, Kab.",,,2008,4697
"Aceh Tengah, Kab.",,,2007,3507
"Aceh Tengah, Kab.",,,2006,
"Aceh Tengah, Kab.",,,2005,
"Aceh Tengah, Kab.",,,2004,
"Aceh Tengah, Kab.",,,2003,
"Aceh Tengah, Kab.",,,2002,
"Aceh Tengah, Kab.",,,2001,
"Aceh Tengah, Kab.",,,2000,
"Aceh Utara, Kab.",,,2020,18622
"Aceh Utara, Kab.",,,2019,15351
"Aceh Utara, Kab.",,,2018,27038
"Aceh Utara, Kab.",,,2017,25948
"Aceh Utara, Kab.",,,2016,
"Aceh Utara, Kab.",,,2015,37615
"Aceh Utara, Kab.",,,2014,29491
"Aceh Utara, Kab.",,,2013,41959
"Aceh Utara, Kab.",,,2012,34639
"Aceh Utara, Kab.",,,2011,20132
"Aceh Utara, Kab.",,,2010,27417
"Aceh Utara, Kab.",,,2009,24080
"Aceh Utara, Kab.",,,2008,26623
"Aceh Utara, Kab.",,,2007,27437
"Aceh Utara, Kab.",,,2006,
"Aceh Utara, Kab.",,,2005,
"Aceh Utara, Kab.",,,2004,
"Aceh Utara, Kab.",,,2003,
"Aceh Utara, Kab.",,,2002,
"Aceh Utara, Kab.",,,2001,
"Aceh Utara, Kab.",,,2000,
"Banda Aceh, Kota",,,2020,11250
"Banda Aceh, Kota",,,2019,8395
"Banda Aceh, Kota",,,2018,8855
"Banda Aceh, Kota",,,2017,9255
"Banda Aceh, Kota",,,2016,
"Banda Aceh, Kota",,,2015,13888
"Banda Aceh, Kota",,,2014,11475
"Banda Aceh, Kota",,,2013,9691
"Banda Aceh, Kota",,,2012,7422
"Banda Aceh, Kota",,,2011,8916
"Banda Aceh, Kota",,,2010,10505
"Banda Aceh, Kota",,,2009,10071
"Banda Aceh, Kota",,,2008,12090
"Banda Aceh, Kota",,,2007,2675
"Banda Aceh, Kota",,,2006,
"Banda Aceh, Kota",,,2005,
"Banda Aceh, Kota",,,2004,
"Banda Aceh, Kota",,,2003,
"Banda Aceh, Kota",,,2002,
"Banda Aceh, Kota",,,2001,
"Banda Aceh, Kota",,,2000,
"Bireuen, Kab.",,,2020,8199
"Bireuen, Kab.",,,2019,8418
"Bireuen, Kab.",,,2018,7525
"Bireuen, Kab.",,,2017,10245
"Bireuen, Kab.",,,2016,
"Bireuen, Kab.",,,2015,21140
"Bireuen, Kab.",,,2014,17237
"Bireuen, Kab.",,,2013,17274
"Bireuen, Kab.",,,2012,17190
"Bireuen, Kab.",,,2011,13460
"Bireuen, Kab.",,,2010,13476
"Bireuen, Kab.",,,2009,15250
"Bireuen, Kab.",,,2008,11720
"Bireuen, Kab.",,,2007,11914
"Bireuen, Kab.",,,2006,
"Bireuen, Kab.",,,2005,
"Bireuen, Kab.",,,2004,
"Bireuen, Kab.",,,2003,
"Bireuen, Kab.",,,2002,
"Bireuen, Kab.",,,2001,
"Bireuen, Kab.",,,2000,
"Bener Meriah, Kab.",,,2020,984
"Bener Meriah, Kab.",,,2019,584
"Bener Meriah, Kab.",,,2018,834
"Bener Meriah, Kab.",,,2017,815
"Bener Meriah, Kab.",,,2016,
"Bener Meriah, Kab.",,,2015,826
"Bener Meriah, Kab.",,,2014,526
"Bener Meriah, Kab.",,,2013,419
"Bener Meriah, Kab.",,,2012,879
"Bener Meriah, Kab.",,,2011,2849
"Bener Meriah, Kab.",,,2010,1447
"Bener Meriah, Kab.",,,2009,1540
"Bener Meriah, Kab.",,,2008,1929
"Bener Meriah, Kab.",,,2007,2836
"Bener Meriah, Kab.",,,2006,
"Bener Meriah, Kab.",,,2005,
"Bener Meriah, Kab.",,,2004,
"Bener Meriah, Kab.",,,2003,
"Bener Meriah, Kab.",,,2002,
"Bener Meriah, Kab.",,,2001,
"Bener Meriah, Kab.",,,2000,
"Gayo Lues, Kab.",,,2020,540
"Gayo Lues, Kab.",,,2019,753
"Gayo Lues, Kab.",,,2018,1212
"Gayo Lues, Kab.",,,2017,767
"Gayo Lues, Kab.",,,2016,
"Gayo Lues, Kab.",,,2015,1025
"Gayo Lues, Kab.",,,2014,162
"Gayo Lues, Kab.",,,2013,490
"Gayo Lues, Kab.",,,2012,1165
"Gayo Lues, Kab.",,,2011,2383
"Gayo Lues, Kab.",,,2010,1844
"Gayo Lues, Kab.",,,2009,2094
"Gayo Lues, Kab.",,,2008,1353
"Gayo Lues, Kab.",,,2007,1674
"Gayo Lues, Kab.",,,2006,
"Gayo Lues, Kab.",,,2005,
"Gayo Lues, Kab.",,,2004,
"Gayo Lues, Kab.",,,2003,
"Gayo Lues, Kab.",,,2002,
"Gayo Lues, Kab.",,,2001,
"Gayo Lues, Kab.",,,2000,
"Langsa, Kota",,,2020,7722
"Langsa, Kota",,,2019,5998
"Langsa, Kota",,,2018,5431
"Langsa, Kota",,,2017,5937
"Langsa, Kota",,,2016,
"Langsa, Kota",,,2015,6211
"Langsa, Kota",,,2014,6424
"Langsa, Kota",,,2013,7204
"Langsa, Kota",,,2012,5605
"Langsa, Kota",,,2011,4880
"Langsa, Kota",,,2010,7977
"Langsa, Kota",,,2009,8657
"Langsa, Kota",,,2008,6277
"Langsa, Kota",,,2007,6688
"Langsa, Kota",,,2006,
"Langsa, Kota",,,2005,
"Langsa, Kota",,,2004,
"Langsa, Kota",,,2003,
"Langsa, Kota",,,2002,
"Langsa, Kota",,,2001,
"Langsa, Kota",,,2000,
"Lhokseumawe, Kota",,,2020,10343
"Lhokseumawe, Kota",,,2019,8465
"Lhokseumawe, Kota",,,2018,10623
"Lhokseumawe, Kota",,,2017,9046
"Lhokseumawe, Kota",,,2016,
"Lhokseumawe, Kota",,,2015,10190
"Lhokseumawe, Kota",,,2014,8526
"Lhokseumawe, Kota",,,2013,5228
"Lhokseumawe, Kota",,,2012,7395
"Lhokseumawe, Kota",,,2011,5649
"Lhokseumawe, Kota",,,2010,7848
"Lhokseumawe, Kota",,,2009,8228
"Lhokseumawe, Kota",,,2008,8442
"Lhokseumawe, Kota",,,2007,13050
"Lhokseumawe, Kota",,,2006,
"Lhokseumawe, Kota",,,2005,
"Lhokseumawe, Kota",,,2004,
"Lhokseumawe, Kota",,,2003,
"Lhokseumawe, Kota",,,2002,
"Lhokseumawe, Kota",,,2001,
"Lhokseumawe, Kota",,,2000,
"Nagan Raya, Kab.",,,2020,2283
"Nagan Raya, Kab.",,,2019,3466
"Nagan Raya, Kab.",,,2018,4237
"Nagan Raya, Kab.",,,2017,2960
"Nagan Raya, Kab.",,,2016,
"Nagan Raya, Kab.",,,2015,2592
"Nagan Raya, Kab.",,,2014,2528
"Nagan Raya, Kab.",,,2013,4832
"Nagan Raya, Kab.",,,2012,4598
"Nagan Raya, Kab.",,,2011,4732
"Nagan Raya, Kab.",,,2010,2356
"Nagan Raya, Kab.",,,2009,3018
"Nagan Raya, Kab.",,,2008,2993
"Nagan Raya, Kab.",,,2007,3445
"Nagan Raya, Kab.",,,2006,
"Nagan Raya, Kab.",,,2005,
"Nagan Raya, Kab.",,,2004,
"Nagan Raya, Kab.",,,2003,
"Nagan Raya, Kab.",,,2002,
"Nagan Raya, Kab.",,,2001,
"Nagan Raya, Kab.",,,2000,
"Pidie, Kab.",,,2020,11471
"Pidie, Kab.",,,2019,8931
"Pidie, Kab.",,,2018,13904
"Pidie, Kab.",,,2017,14678
"Pidie, Kab.",,,2016,
"Pidie, Kab.",,,2015,19334
"Pidie, Kab.",,,2014,22041
"Pidie, Kab.",,,2013,16053
"Pidie, Kab.",,,2012,12797
"Pidie, Kab.",,,2011,11678
"Pidie, Kab.",,,2010,12915
"Pidie, Kab.",,,2009,11351
"Pidie, Kab.",,,2008,13297
"Pidie, Kab.",,,2007,16475
"Pidie, Kab.",,,2006,
"Pidie, Kab.",,,2005,
"Pidie, Kab.",,,2004,
"Pidie, Kab.",,,2003,
"Pidie, Kab.",,,2002,
"Pidie, Kab.",,,2001,
"Pidie, Kab.",,,2000,
"Pidie Jaya, Kab.",,,2020,3851
"Pidie Jaya, Kab.",,,2019,2932
"Pidie Jaya, Kab.",,,2018,3432
"Pidie Jaya, Kab.",,,2017,3201
"Pidie Jaya, Kab.",,,2016,
"Pidie Jaya, Kab.",,,2015,6074
"Pidie Jaya, Kab.",,,2014,5190
"Pidie Jaya, Kab.",,,2013,7607
"Pidie Jaya, Kab.",,,2012,5179
"Pidie Jaya, Kab.",,,2011,4793
"Pidie Jaya, Kab.",,,2010,3387
"Pidie Jaya, Kab.",,,2009,3112
"Pidie Jaya, Kab.",,,2008,4669
"Pidie Jaya, Kab.",,,2007,
"Pidie Jaya, Kab.",,,2006,
"Pidie Jaya, Kab.",,,2005,
"Pidie Jaya, Kab.",,,2004,
"Pidie Jaya, Kab.",,,2003,
"Pidie Jaya, Kab.",,,2002,
"Pidie Jaya, Kab.",,,2001,
"Pidie Jaya, Kab.",,,2000,
"Sabang, Kota",,,2020,790
"Sabang, Kota",,,2019,642
"Sabang, Kota",,,2018,672
"Sabang, Kota",,,2017,498
"Sabang, Kota",,,2016,
"Sabang, Kota",,,2015,1257
"Sabang, Kota",,,2014,1104
"Sabang, Kota",,,2013,1602
"Sabang, Kota",,,2012,1200
"Sabang, Kota",,,2011,847
"Sabang, Kota",,,2010,1435
"Sabang, Kota",,,2009,1736
"Sabang, Kota",,,2008,1558
"Sabang, Kota",,,2007,1420
"Sabang, Kota",,,2006,
"Sabang, Kota",,,2005,
"Sabang, Kota",,,2004,
"Sabang, Kota",,,2003,
"Sabang, Kota",,,2002,
"Sabang, Kota",,,2001,
"Sabang, Kota",,,2000,
"Subulussalam, Kota",,,2020,2028
"Subulussalam, Kota",,,2019,1944
"Subulussalam, Kota",,,2018,1865
"Subulussalam, Kota",,,2017,1433
"Subulussalam, Kota",,,2016,
"Subulussalam, Kota",,,2015,2437
"Subulussalam, Kota",,,2014,2503
"Subulussalam, Kota",,,2013,2664
"Subulussalam, Kota",,,2012,2070
"Subulussalam, Kota",,,2011,2160
"Subulussalam, Kota",,,2010,949
"Subulussalam, Kota",,,2009,1019
"Subulussalam, Kota",,,2008,3053
"Subulussalam, Kota",,,2007,
"Subulussalam, Kota",,,2006,
"Subulussalam, Kota",,,2005,
"Subulussalam, Kota",,,2004,
"Subulussalam, Kota",,,2003,
"Subulussalam, Kota",,,2002,
"Subulussalam, Kota",,,2001,
"Subulussalam, Kota",,,2000,
"Simeulue, Kab.",,,2020,2311
"Simeulue, Kab.",,,2019,1841
"Simeulue, Kab.",,,2018,2850
"Simeulue, Kab.",,,2017,1194
"Simeulue, Kab.",,,2016,
"Simeulue, Kab.",,,2015,2878
"Simeulue, Kab.",,,2014,1709
"Simeulue, Kab.",,,2013,2034
"Simeulue, Kab.",,,2012,2657
"Simeulue, Kab.",,,2011,2639
"Simeulue, Kab.",,,2010,4084
"Simeulue, Kab.",,,2009,3941
"Simeulue, Kab.",,,2008,2627
"Simeulue, Kab.",,,2007,2867
"Simeulue, Kab.",,,2006,
"Simeulue, Kab.",,,2005,
"Simeulue, Kab.",,,2004,
"Simeulue, Kab.",,,2003,
"Simeulue, Kab.",,,2002,
"Simeulue, Kab.",,,2001,
"Simeulue, Kab.",,,2000,
"Banten, Prop.",,,2020,
"Banten, Prop.",,,2019,
"Banten, Prop.",,,2018,498661
